         # time  115  1 115  1  116  1 116  1
1.656000  27.277758  26.091147  
1.667600  27.092396  25.947638  
1.679300  26.903113  25.770459  
1.691000  26.718879  25.582135  
1.702600  26.548203  25.401570  
1.714300  26.399063  25.237290  
1.726000  26.285723  25.097241  
1.737600  26.217123  24.985360  
1.749300  26.191578  24.900626  
1.760900  26.200945  24.842886  
1.772600  26.232762  24.805642  
1.784300  26.274612  24.780057  
1.795900  26.316033  24.755928  
1.807600  26.349262  24.725528  
1.819300  26.365724  24.687455  
1.830900  26.357381  24.645185  
1.842600  26.317681  24.601860  
1.854200  26.244860  24.558560  
1.865900  26.140360  24.509292  
1.877600  26.011713  24.445014  
1.889200  25.868458  24.357560  
1.900900  25.715101  24.243088  
1.912500  25.558837  24.112170  
1.924200  25.399705  23.982107  
1.935900  25.241194  23.878653  
1.947500  25.088561  23.822646  
1.959200  24.947664  23.820875  
1.970900  24.833108  23.865750  
1.982500  24.759710  23.935683  
1.994200  24.735587  24.005094  
2.005800  24.762149  24.048751  
2.017500  24.832344  24.052495  
2.029200  24.931768  24.013648  
2.040800  25.041477  23.942086  
2.052500  25.145762  23.852916  
2.064200  25.231779  23.764156  
2.075800  25.296294  23.689501  
2.087500  25.345549  23.633527  
2.099100  25.385942  23.596412  
2.110800  25.422852  23.572901  
2.122500  25.457962  23.557834  
2.134100  25.493137  23.546506  
2.145800  25.531636  23.534534  
2.157400  25.572157  23.518080  
2.169100  25.607347  23.493398  
2.180800  25.621247  23.459320  
2.192400  25.594874  23.418314  
2.204100  25.510416  23.375454  
2.215800  25.357520  23.339658  
2.227400  25.137990  23.319951  
2.239100  24.860659  23.320911  
2.250700  24.555521  23.338962  
2.262400  24.252585  23.360482  
2.274100  23.992693  23.364776  
2.285700  23.809656  23.333759  
2.297400  23.719399  23.259965  
2.309000  23.727255  23.153303  
2.320700  23.824876  23.033062  
2.332400  23.995444  22.924631  
2.344000  24.213165  22.846416  
2.355700  24.449569  22.801993  
2.367400  24.663761  22.784251  
2.379000  24.815688  22.777463  
2.390700  24.879040  22.764128  
2.402300  24.840113  22.732191  
2.414000  24.702875  22.679522  
2.425700  24.487267  22.617855  
2.437300  24.226110  22.567573  
2.449000  23.951687  22.545919  
2.460700  23.703998  22.559452  
2.472300  23.517795  22.598542  
2.484000  23.412884  22.644341  
2.495600  23.398923  22.675950  
2.507300  23.465383  22.679564  
2.519000  23.584679  22.647144  
2.530600  23.716414  22.575367  
2.542300  23.821657  22.461654  
2.553900  23.866557  22.311469  
2.565600  23.837690  22.133840  
2.577300  23.742894  21.949746  
2.588900  23.610602  21.784034  
2.600600  23.474472  21.654913  
2.612300  23.366763  21.578068  
2.623900  23.303528  21.559540  
2.635600  23.280414  21.596787  
2.647200  23.281228  21.679366  
2.658900  23.285491  21.791530  
2.670600  23.278081  21.909766  
2.682200  23.255130  22.008441  
2.693900  23.223413  22.067351  
2.705600  23.195309  22.071178  
2.717200  23.178759  22.016102  
2.728900  23.170741  21.907347  
2.740500  23.159095  21.761697  
2.752200  23.128126  21.597693  
2.763900  23.068353  21.439556  
2.775500  22.984446  21.308753  
2.787200  22.893841  21.217184  
2.798800  22.824067  21.172488  
2.810500  22.794414  21.171515  
2.822200  22.810023  21.204407  
2.833800  22.857398  21.254775  
2.845500  22.912961  21.305268  
2.857200  22.950494  21.338620  
2.868800  22.951537  21.342468  
2.880500  22.909754  21.311318  
2.892100  22.831651  21.247321  
2.903800  22.730404  21.156162  
2.915500  22.624824  21.047091  
2.927100  22.533346  20.929694  
2.938800  22.469698  20.811063  
2.950500  22.447028  20.704085  
2.962100  22.473115  20.624307  
2.973800  22.549509  20.583840  
2.985400  22.667350  20.588491  
2.997100  22.812717  20.630927  
3.008800  22.962389  20.693089  
3.020400  23.089837  20.752796  
3.032100  23.173150  20.793413  
3.043700  23.194030  20.805139  
3.055400  23.146672  20.787420  
3.067100  23.034548  20.744252  
3.078700  22.868673  20.680836  
3.090400  22.659641  20.599262  
3.102100  22.427338  20.502620  
3.113700  22.198325  20.395425  
3.125400  21.996851  20.281642  
3.137000  21.851500  20.172302  
3.148700  21.774870  20.078771  
3.160400  21.768358  20.017346  
3.172000  21.816595  19.999358  
3.183700  21.894638  20.023645  
3.195400  21.972877  20.074203  
3.207000  22.026648  20.124464  
3.218700  22.044729  20.150729  
3.230300  22.030441  20.139933  
3.242000  22.001685  20.093316  
3.253700  21.983939  20.021149  
3.265300  21.998367  19.936337  
3.277000  22.052480  19.848744  
3.288600  22.135388  19.770910  
3.300300  22.225569  19.713090  
3.312000  22.295835  19.686499  
3.323600  22.326313  19.697680  
3.335300  22.311819  19.747627  
3.347000  22.260316  19.831553  
3.358600  22.187485  19.939941  
3.370300  22.104100  20.063042  
3.381900  22.013869  20.184071  
3.393600  21.907512  20.287641  
3.405300  21.773851  20.354982  
3.416900  21.606967  20.371430  
3.428600  21.408664  20.329272  
3.440300  21.199164  20.229765  
3.451900  21.008651  20.086493  
3.463600  20.863582  19.918148  
3.475200  20.787842  19.750928  
3.486900  20.786618  19.601074  
3.498600  20.849793  19.482663  
3.510200  20.952384  19.405311  
3.521900  21.068100  19.376265  
3.533500  21.174255  19.404135  
3.545200  21.266227  19.493774  
3.556900  21.350510  19.641458  
3.568500  21.440247  19.832579  
3.580200  21.548062  20.050082  
3.591900  21.674364  20.269469  
3.603500  21.806615  20.469499  
3.615200  21.925729  20.642022  
3.626800  22.005817  20.781703  
3.638500  22.030493  20.894740  
3.650200  21.993973  20.983773  
3.661800  21.905235  21.046679  
3.673500  21.779255  21.077114  
3.685100  21.635427  21.066872  
3.696800  21.483730  21.015135  
3.708500  21.331110  20.932545  
3.720100  21.180263  20.839701  
3.731800  21.031153  20.756456  
3.743500  20.894614  20.696625  
3.755100  20.790390  20.658024  
3.766800  20.740460  20.622942  
3.778400  20.764019  20.570063  
3.790100  20.864717  20.484040  
3.801800  21.027213  20.367357  
3.813400  21.221774  20.239705  
3.825100  21.421142  20.125784  
3.836800  21.600023  20.050132  
3.848400  21.745237  20.023790  
3.860100  21.857987  20.041989  
3.871700  21.940443  20.089701  
3.883400  21.997447  20.151109  
3.895100  22.027380  20.214908  
3.906700  22.025644  20.277567  
3.918400  21.987414  20.342219  
3.930000  21.911755  20.410139  
3.941700  21.799717  20.480866  
3.953400  21.656532  20.545106  
3.965000  21.488976  20.586789  
3.976700  21.301425  20.588751  
3.988400  21.107708  20.538849  
4.000000  20.928633  20.439691  
4.011700  20.784209  20.307359  
4.023300  20.695854  20.173698  
4.035000  20.668818  20.068803  
4.046700  20.694745  20.017642  
4.058300  20.752006  20.028310  
4.070000  20.818121  20.093937  
4.081700  20.877080  20.197887  
4.093300  20.926091  20.319397  
4.105000  20.974782  20.441463  
4.116600  21.035496  20.544975  
4.128300  21.119522  20.617257  
4.140000  21.227608  20.647378  
4.151600  21.348753  20.631878  
4.163300  21.466385  20.573992  
4.174900  21.557024  20.484188  
4.186600  21.602908  20.374916  
4.198300  21.589495  20.263674  
4.209900  21.511723  20.167939  
4.221600  21.373137  20.098284  
4.233300  21.190354  20.059422  
4.244900  20.987870  20.046681  
4.256600  20.784629  20.050415  
4.268200  20.601175  20.062228  
4.279900  20.445659  20.078695  
4.291600  20.325581  20.101314  
4.303200  20.241324  20.134579  
4.314900  20.184487  20.183323  
4.326600  20.145249  20.246248  
4.338200  20.114749  20.313468  
4.349900  20.087358  20.371008  
4.361500  20.060208  20.404709  
4.373200  20.026948  20.410583  
4.384900  19.978750  20.392721  
4.396500  19.909047  20.358606  
4.408200  19.818267  20.310917  
4.419800  19.721114  20.248178  
4.431500  19.637021  20.165548  
4.443200  19.587196  20.064294  
4.454800  19.582337  19.954027  
4.466500  19.618555  19.848668  
4.478200  19.679772  19.767828  
4.489800  19.744563  19.727400  
4.501500  19.796708  19.733487  
4.513100  19.826390  19.780494  
4.524800  19.834202  19.851518  
4.536500  19.827616  19.921016  
4.548100  19.819699  19.963449  
4.559800  19.825099  19.960473  
4.571500  19.856132  19.901264  
4.583100  19.918681  19.785009  
4.594800  20.013929  19.616570  
4.606400  20.135411  19.414538  
4.618100  20.275770  19.198802  
4.629800  20.418943  18.997948  
4.641400  20.543295  18.838721  
4.653100  20.627802  18.738664  
4.664700  20.650468  18.712900  
4.676400  20.598203  18.766798  
4.688100  20.467570  18.897223  
4.699700  20.268166  19.088321  
4.711400  20.014364  19.318068  
4.723100  19.732488  19.551261  
4.734700  19.452464  19.750880  
4.746400  19.196860  19.891870  
4.758000  18.994956  19.957548  
4.769700  18.863956  19.951154  
4.781400  18.819324  19.886384  
4.793000  18.864859  19.781403  
4.804700  18.993886  19.646491  
4.816400  19.186327  19.487891  
4.828000  19.410967  19.311478  
4.839700  19.639228  19.125314  
4.851300  19.840117  18.952851  
4.863000  20.001168  18.815772  
4.874700  20.117560  18.735367  
4.886300  20.195405  18.719644  
4.898000  20.247178  18.762358  
4.909600  20.281490  18.846312  
4.921300  20.303545  18.951969  
4.933000  20.313267  19.058920  
4.944600  20.309105  19.150232  
4.956300  20.288898  19.214645  
4.968000  20.249488  19.242866  
4.979600  20.187128  19.234654  
4.991300  20.098294  19.201022  
5.002900  19.988330  19.162614  
5.014600  19.867651  19.139486  
5.026300  19.755281  19.143412  
5.037900  19.669302  19.171471  
5.049600  19.618331  19.209655  
5.061200  19.603742  19.238718  
5.072900  19.619169  19.244864  
5.084600  19.657215  19.224127  
5.096200  19.711401  19.185217  
5.107900  19.776922  19.144649  
5.119600  19.844761  19.122096  
5.131200  19.902332  19.131576  
5.142900  19.938527  19.176820  
5.154500  19.945682  19.248800  
5.166200  19.923846  19.331477  
5.177900  19.878142  19.404109  
5.189500  19.816805  19.450458  
5.201200  19.747323  19.464992  
5.212900  19.678592  19.451250  
5.224500  19.618386  19.419887  
5.236200  19.571227  19.381860  
5.247800  19.541262  19.346982  
5.259500  19.528566  19.321013  
5.271200  19.531474  19.307934  
5.282800  19.546996  19.308239  
5.294500  19.573226  19.318962  
5.306100  19.608370  19.334922  
5.317800  19.651365  19.351784  
5.329500  19.698697  19.366382  
5.341100  19.744434  19.375503  
5.352800  19.781616  19.373031  
5.364500  19.802166  19.348285  
5.376100  19.802817  19.289439  
5.387800  19.787994  19.187315  
5.399400  19.768771  19.046294  
5.411100  19.756987  18.881137  
5.422800  19.760714  18.722608  
5.434400  19.781102  18.605658  
5.446100  19.814454  18.556152  
5.457800  19.853490  18.587983  
5.469400  19.889051  18.693746  
5.481100  19.911720  18.850947  
5.492700  19.911152  19.021833  
5.504400  19.879319  19.172412  
5.516100  19.812713  19.272208  
5.527700  19.715847  19.306739  
5.539400  19.599940  19.279130  
5.551000  19.488083  19.205467  
5.562700  19.402799  19.106511  
5.574400  19.364592  19.004032  
5.586000  19.381336  18.914477  
5.597700  19.448016  18.845533  
5.609400  19.549019  18.801664  
5.621000  19.663887  18.781436  
5.632700  19.778066  18.776728  
5.644300  19.881307  18.774753  
5.656000  19.976022  18.762923  
5.667700  20.066978  18.737376  
5.679300  20.158383  18.707580  
5.691000  20.252711  18.691612  
5.702700  20.345961  18.707913  
5.714300  20.431439  18.763667  
5.726000  20.502584  18.851533  
5.737600  20.548778  18.947595  
5.749300  20.562037  19.024363  
5.761000  20.536759  19.055034  
5.772600  20.473547  19.024361  
5.784300  20.376718  18.930170  
5.795900  20.257757  18.786811  
5.807600  20.127448  18.617535  
5.819300  20.000141  18.457169  
5.830900  19.888100  18.339222  
5.842600  19.797233  18.282562  
5.854300  19.732579  18.290168  
5.865900  19.694974  18.344638  
5.877600  19.681464  18.419245  
5.889200  19.688585  18.486261  
5.900900  19.712260  18.529502  
5.912600  19.747465  18.541937  
5.924200  19.787867  18.525110  
5.935900  19.828972  18.484676  
5.947600  19.869867  18.429699  
5.959200  19.916825  18.371573  
5.970900  19.981965  18.320104  
5.982500  20.072351  18.283940  
5.994200  20.187456  18.265008  
6.005900  20.312447  18.260238  
6.017500  20.424455  18.261393  
6.029200  20.501892  18.257808  
6.040800  20.523870  18.240075  
6.052500  20.478671  18.203489  
6.064200  20.364162  18.150940  
6.075800  20.191392  18.090967  
6.087500  19.978873  18.031216  
6.099200  19.760767  17.976974  
6.110800  19.579082  17.927487  
6.122500  19.471309  17.876788  
6.134100  19.468968  17.822432  
6.145800  19.581231  17.767789  
6.157500  19.792884  17.726139  
6.169100  20.067044  17.712542  
6.180800  20.365529  17.733945  
6.192500  20.644942  17.783136  
6.204100  20.869843  17.838559  
6.215800  21.020080  17.874181  
6.227400  21.079582  17.867392  
6.239100  21.047086  17.809268  
6.250800  20.931341  17.707370  
6.262400  20.753188  17.582890  
6.274100  20.535387  17.458074  
6.285700  20.309825  17.354561  
6.297400  20.100834  17.279822  
6.309100  19.935811  17.233208  
6.320700  19.833915  17.206754  
6.332400  19.799359  17.190888  
6.344100  19.825243  17.180261  
6.355700  19.894732  17.175003  
6.367400  19.993762  17.180511  
6.379000  20.113316  17.205123  
6.390700  20.255383  17.257052  
6.402400  20.419020  17.339148  
6.414000  20.594835  17.445495  
6.425700  20.766977  17.563859  
6.437300  20.907192  17.672140  
6.449000  20.994953  17.751782  
6.460700  21.017494  17.787079  
6.472300  20.978763  17.772023  
6.484000  20.894271  17.708962  
6.495700  20.786127  17.608425  
6.507300  20.674635  17.488659  
6.519000  20.568854  17.370085  
6.530600  20.471874  17.279534  
6.542300  20.377405  17.238976  
6.554000  20.282036  17.266077  
6.565600  20.187399  17.365410  
6.577300  20.098508  17.530854  
6.589000  20.026212  17.742360  
6.600600  19.980364  17.971199  
6.612300  19.964741  18.191674  
6.623900  19.976161  18.374044  
6.635600  20.003528  18.505706  
6.647300  20.032181  18.583497  
6.658900  20.051212  18.617003  
6.670600  20.059915  18.620279  
6.682200  20.067782  18.601902  
6.693900  20.090663  18.561365  
6.705600  20.142701  18.491737  
6.717200  20.230053  18.386237  
6.728900  20.351407  18.241263  
6.740600  20.493345  18.064990  
6.752200  20.633926  17.874269  
6.763900  20.750770  17.685425  
6.775500  20.818685  17.522242  
6.787200  20.822176  17.401595  
6.798900  20.754489  17.341657  
6.810500  20.621975  17.353780  
6.822200  20.436115  17.441669  
6.833900  20.215459  17.598841  
6.845500  19.979677  17.806869  
6.857200  19.742419  18.043589  
6.868800  19.526218  18.272910  
6.880500  19.345295  18.464661  
6.892200  19.214548  18.588693  
6.903800  19.139789  18.631119  
6.915500  19.118508  18.598492  
6.927100  19.147474  18.513151  
6.938800  19.222761  18.401895  
6.950500  19.336098  18.289233  
6.962100  19.471082  18.188991  
6.973800  19.608808  18.101806  
6.985500  19.728620  18.025683  
6.997100  19.820837  17.959780  
7.008800  19.890899  17.906802  
7.020400  19.947288  17.876180  
7.032100  19.996859  17.877120  
7.043800  20.036391  17.915252  
7.055400  20.057591  17.985306  
7.067100  20.054464  18.071625  
7.078800  20.026724  18.148754  
7.090400  19.980411  18.192296  
7.102100  19.923046  18.188208  
7.113700  19.863658  18.135235  
7.125400  19.806775  18.043562  
7.137100  19.753948  17.931905  
7.148700  19.701804  17.819789  
7.160400  19.643534  17.718811  
7.172000  19.577655  17.637037  
7.183700  19.508593  17.573193  
7.195400  19.450020  17.524845  
7.207000  19.416788  17.489682  
7.218700  19.417106  17.467906  
7.230400  19.450637  17.464802  
7.242000  19.508215  17.487718  
7.253700  19.578744  17.543531  
7.265300  19.650796  17.631817  
7.277000  19.720328  17.744786  
7.288700  19.786112  17.862564  
7.300300  19.848535  17.960068  
7.312000  19.908294  18.016660  
7.323700  19.962860  18.017532  
7.335300  20.009536  17.961356  
7.347000  20.047042  17.857760  
7.358600  20.072251  17.728020  
7.370300  20.082537  17.592879  
7.382000  20.075150  17.473728  
7.393600  20.049717  17.384598  
7.405300  20.008067  17.328238  
7.416900  19.955842  17.301125  
7.428600  19.897803  17.291390  
7.440300  19.837115  17.284065  
7.451900  19.771383  17.264101  
7.463600  19.691820  17.220376  
7.475300  19.591542  17.150602  
7.486900  19.470701  17.061674  
7.498600  19.337198  16.962240  
7.510200  19.213153  16.862168  
7.521900  19.119982  16.763693  
7.533600  19.076975  16.669945  
7.545200  19.090191  16.586265  
7.556900  19.152188  16.519361  
7.568600  19.244553  16.478457  
7.580200  19.344159  16.467537  
7.591900  19.434174  16.483486  
7.603500  19.504039  16.518737  
7.615200  19.556640  16.565863  
7.626900  19.600721  16.616546  
7.638500  19.647587  16.660116  
7.650200  19.706698  16.684023  
7.661800  19.777969  16.675809  
7.673500  19.853273  16.631365  
7.685200  19.914152  16.559650  
7.696800  19.941094  16.481725  
7.708500  19.923676  16.421097  
7.720200  19.866615  16.398611  
7.731800  19.791604  16.422588  
7.743500  19.726277  16.488180  
7.755100  19.695177  16.578338  
7.766800  19.704776  16.674232  
7.778500  19.742778  16.757209  
7.790100  19.783711  16.815604  
7.801800  19.802571  16.846617  
7.813400  19.782034  16.851385  
7.825100  19.715679  16.834465  
7.836800  19.606659  16.801094  
7.848400  19.465598  16.757400  
7.860100  19.304746  16.710034  
7.871800  19.145170  16.669891  
7.883400  19.012049  16.650983  
7.895100  18.927690  16.668011  
7.906700  18.912429  16.732161  
7.918400  18.973313  16.846775  
7.930100  19.102611  16.999881  
7.941700  19.276867  17.165744  
7.953400  19.468846  17.317008  
7.965100  19.647002  17.425979  
7.976700  19.787455  17.477910  
7.988400  19.880096  17.474953  
8.000000  19.919572  17.432490  
8.011700  19.909025  17.373352  
8.023400  19.855998  17.320240  
8.035000  19.774723  17.285927  
8.046700  19.681623  17.269164  
8.058300  19.596046  17.260427  
8.070000  19.528965  17.248349  
8.081700  19.484238  17.226601  
8.093300  19.455998  17.194856  
8.105000  19.432882  17.155355  
8.116700  19.406789  17.112632  
8.128300  19.378629  17.072997  
8.140000  19.358375  17.044223  
8.151600  19.360068  17.036599  
8.163300  19.391973  17.058169  
8.175000  19.451759  17.112250  
8.186600  19.526813  17.195144  
8.198300  19.600861  17.299933  
8.210000  19.654839  17.414391  
8.221600  19.674463  17.525376  
8.233300  19.654902  17.623903  
8.244900  19.601947  17.699844  
8.256600  19.528487  17.748901  
8.268300  19.452073  17.768103  
8.279900  19.388223  17.758974  
8.291600  19.344422  17.727126  
8.303200  19.321943  17.682843  
8.314900  19.314712  17.637199  
8.326600  19.314822  17.601446  
8.338200  19.314316  17.583708  
8.349900  19.305808  17.588171  
8.361600  19.283089  17.615390  
8.373200  19.243731  17.660291  
8.384900  19.190772  17.713786  
8.396500  19.136346  17.762258  
8.408200  19.095103  17.795557  
8.419900  19.080185  17.809904  
8.431500  19.094942  17.812900  
8.443200  19.133058  17.820714  
8.454900  19.182015  17.849550  
8.466500  19.228736  17.905428  
8.478200  19.265080  17.980833  
8.489800  19.287107  18.053964  
8.501500  19.297119  18.102507  
8.513200  19.299912  18.109877  
8.524800  19.301055  18.073896  
8.536500  19.305898  18.003448  
8.548100  19.319728  17.914207  
8.559800  19.347552  17.816717  
8.571500  19.390787  17.717350  
8.583100  19.444685  17.617268  
8.594800  19.499942  17.514114  
8.606500  19.543164  17.410943  
8.618100  19.563453  17.314305  
8.629800  19.556138  17.230044  
8.641400  19.522506  17.166797  
8.653100  19.468075  17.129589  
8.664800  19.403163  17.124055  
8.676400  19.341816  17.153795  
8.688100  19.298460  17.220246  
8.699800  19.287318  17.318932  
8.711400  19.315328  17.438917  
8.723100  19.380564  17.568500  
8.734700  19.469969  17.690865  
8.746400  19.566336  17.795027  
8.758100  19.649126  17.870481  
8.769700  19.703976  17.912860  
8.781400  19.727960  17.925216  
8.793000  19.724956  17.914295  
8.804700  19.701249  17.887948  
8.816400  19.659857  17.852542  
8.828000  19.600343  17.813081  
8.839700  19.520974  17.773979  
8.851400  19.427446  17.742001  
8.863000  19.334430  17.722763  
8.874700  19.260330  17.715951  
8.886300  19.225404  17.713537  
8.898000  19.239236  17.700984  
8.909700  19.297995  17.663794  
8.921300  19.382732  17.594789  
8.933000  19.468720  17.495158  
8.944700  19.530182  17.376958  
8.956300  19.550776  17.257786  
8.968000  19.526666  17.152517  
8.979600  19.463657  17.075928  
8.991300  19.369879  17.033036  
9.003000  19.253353  17.023048  
9.014600  19.119222  17.037913  
9.026300  18.967982  17.067061  
9.037900  18.807583  17.100916  
9.049600  18.645357  17.135742  
9.061300  18.496193  17.171991  
9.072900  18.374552  17.213288  
9.084600  18.288684  17.265115  
9.096300  18.245971  17.329724  
9.107900  18.248829  17.403911  
9.119600  18.295769  17.480137  
9.131200  18.380155  17.544151  
9.142900  18.493154  17.583703  
9.154600  18.619801  17.588507  
9.166200  18.741755  17.555516  
9.177900  18.842291  17.488400  
9.189500  18.902306  17.399108  
9.201200  18.911463  17.300667  
9.212900  18.869777  17.208441  
9.224500  18.792922  17.135020  
9.236200  18.705021  17.086895  
9.247900  18.633585  17.067174  
9.259500  18.598693  17.072524  
9.271200  18.608166  17.094787  
9.282800  18.658417  17.122636  
9.294500  18.737186  17.145461  
9.306200  18.826014  17.153878  
9.317800  18.906891  17.141743  
9.329500  18.967785  17.106231  
9.341200  18.998505  17.048994  
9.352800  18.993460  16.975598  
9.364500  18.952450  16.891247  
9.376100  18.882449  16.803616  
9.387800  18.792510  16.715739  
9.399500  18.692967  16.629251  
9.411100  18.591267  16.541351  
9.422800  18.489787  16.445377  
9.434400  18.394439  16.342025  
9.446100  18.309671  16.237093  
9.457800  18.243654  16.147099  
9.469400  18.202307  16.091282  
9.481100  18.184814  16.083834  
9.492800  18.183647  16.130841  
9.504400  18.184361  16.224573  
9.516100  18.169693  16.348643  
9.527700  18.124467  16.477872  
9.539400  18.038719  16.593799  
9.551100  17.914207  16.683173  
9.562700  17.766255  16.743584  
9.574400  17.617460  16.782086  
9.586100  17.499842  16.807315  
9.597700  17.441936  16.825988  
9.609400  17.459564  16.839290  
9.621000  17.552958  16.842458  
9.632700  17.708094  16.830989  
9.644400  17.896265  16.807474  
9.656000  18.081412  16.785453  
9.667700  18.232202  16.785014  
9.679300  18.318193  16.823978  
9.691000  18.324967  16.908500  
9.702700  18.252288  17.027349  
9.714300  18.119031  17.156776  
9.726000  17.953470  17.274416  
9.737700  17.791173  17.361163  
9.749300  17.661245  17.408365  
9.761000  17.576070  17.416651  
9.772600  17.537903  17.390862  
9.784300  17.538355  17.339317  
9.796000  17.568333  17.273939  
9.807600  17.620269  17.207886  
9.819300  17.690124  17.150240  
9.831000  17.772531  17.106993  
9.842600  17.860352  17.079117  
9.854300  17.947376  17.064768  
9.865900  18.023667  17.064098  
9.877600  18.080944  17.079903  
9.889300  18.106973  17.116226  
9.900900  18.088253  17.173770  
9.912600  18.011259  17.248366  
9.924200  17.870544  17.327190  
9.935900  17.670088  17.397214  
9.947600  17.433590  17.445937  
9.959200  17.197501  17.467097  
9.970900  16.994518  17.459807  
9.982600  16.855291  17.424215  
9.994200  16.793579  17.361499  
10.006000  16.804532  17.273761  
10.018000  16.873213  17.172037  
10.029000  16.967567  17.085237  
10.041000  17.082919  17.017545  
10.053000  17.194857  16.987221  
10.064000  17.286861  16.989361  
10.076000  17.375108  17.007346  
10.088000  17.457149  17.020840  
10.099000  17.535744  17.017595  
10.111000  17.634580  16.998799  
10.122000  17.740139  16.981082  
10.134000  17.864615  16.979931  
10.146000  17.981514  17.008743  
10.157000  18.061759  17.061677  
