         # time  113  1 113  1  113  2 113  2  114  1 114  1  114  2 114  2
   0.60642E+000  -0.24031E+001  -0.44660E+001  -0.23111E+001  -0.11691E+001
   0.61808E+000  -0.25572E+001  -0.46782E+001  -0.25287E+001  -0.12045E+001
   0.62974E+000  -0.26804E+001  -0.48257E+001  -0.26301E+001  -0.11816E+001
   0.64140E+000  -0.27631E+001  -0.49060E+001  -0.26361E+001  -0.11283E+001
   0.65306E+000  -0.27985E+001  -0.49327E+001  -0.25830E+001  -0.10768E+001
   0.66473E+000  -0.27858E+001  -0.49270E+001  -0.25097E+001  -0.10466E+001
   0.67639E+000  -0.27334E+001  -0.49100E+001  -0.24486E+001  -0.10401E+001
   0.68805E+000  -0.26600E+001  -0.48997E+001  -0.24248E+001  -0.10502E+001
   0.69971E+000  -0.25919E+001  -0.49110E+001  -0.24575E+001  -0.10732E+001
   0.71137E+000  -0.25554E+001  -0.49561E+001  -0.25571E+001  -0.11152E+001
   0.72304E+000  -0.25676E+001  -0.50416E+001  -0.27176E+001  -0.11876E+001
   0.73470E+000  -0.26305E+001  -0.51662E+001  -0.29136E+001  -0.12967E+001
   0.74636E+000  -0.27313E+001  -0.53192E+001  -0.31046E+001  -0.14351E+001
   0.75802E+000  -0.28465E+001  -0.54802E+001  -0.32482E+001  -0.15832E+001
   0.76968E+000  -0.29504E+001  -0.56208E+001  -0.33137E+001  -0.17186E+001
   0.78134E+000  -0.30250E+001  -0.57102E+001  -0.32911E+001  -0.18277E+001
   0.79301E+000  -0.30656E+001  -0.57238E+001  -0.31916E+001  -0.19124E+001
   0.80467E+000  -0.30794E+001  -0.56488E+001  -0.30415E+001  -0.19864E+001
   0.81633E+000  -0.30779E+001  -0.54848E+001  -0.28726E+001  -0.20671E+001
   0.82799E+000  -0.30704E+001  -0.52382E+001  -0.27119E+001  -0.21672E+001
   0.83965E+000  -0.30617E+001  -0.49189E+001  -0.25762E+001  -0.22934E+001
   0.85132E+000  -0.30533E+001  -0.45404E+001  -0.24727E+001  -0.24483E+001
   0.86298E+000  -0.30446E+001  -0.41231E+001  -0.24050E+001  -0.26325E+001
   0.87464E+000  -0.30341E+001  -0.36940E+001  -0.23771E+001  -0.28434E+001
   0.88630E+000  -0.30217E+001  -0.32809E+001  -0.23917E+001  -0.30716E+001
   0.89796E+000  -0.30106E+001  -0.29052E+001  -0.24449E+001  -0.32964E+001
   0.90963E+000  -0.30058E+001  -0.25770E+001  -0.25230E+001  -0.34853E+001
   0.92129E+000  -0.30117E+001  -0.22951E+001  -0.26029E+001  -0.35979E+001
   0.93295E+000  -0.30286E+001  -0.20507E+001  -0.26583E+001  -0.35982E+001
   0.94461E+000  -0.30496E+001  -0.18340E+001  -0.26691E+001  -0.34673E+001
   0.95627E+000  -0.30611E+001  -0.16408E+001  -0.26288E+001  -0.32116E+001
   0.96793E+000  -0.30456E+001  -0.14752E+001  -0.25447E+001  -0.28588E+001
   0.97960E+000  -0.29855E+001  -0.13487E+001  -0.24310E+001  -0.24467E+001
   0.99126E+000  -0.28651E+001  -0.12769E+001  -0.22990E+001  -0.20123E+001
   0.10029E+001  -0.26723E+001  -0.12764E+001  -0.21518E+001  -0.15882E+001
   0.10146E+001  -0.24031E+001  -0.13632E+001  -0.19855E+001  -0.12045E+001
   0.10262E+001  -0.20675E+001  -0.15502E+001  -0.17957E+001  -0.89227E+000
   0.10379E+001  -0.16917E+001  -0.18429E+001  -0.15849E+001  -0.68179E+000
   0.10496E+001  -0.13134E+001  -0.22334E+001  -0.13665E+001  -0.59184E+000
   0.10612E+001  -0.96981E+000  -0.26969E+001  -0.11646E+001  -0.61608E+000
   0.10729E+001  -0.68780E+000  -0.31940E+001  -0.10080E+001  -0.71657E+000
   0.10846E+001  -0.48035E+000  -0.36786E+001  -0.92152E+000  -0.83382E+000
   0.10962E+001  -0.35009E+000  -0.41081E+001  -0.91593E+000  -0.90994E+000
   0.11079E+001  -0.29364E+000  -0.44494E+001  -0.98376E+000  -0.91006E+000
   0.11195E+001  -0.30391E+000  -0.46822E+001  -0.11027E+001  -0.82871E+000
   0.11312E+001  -0.37093E+000  -0.47991E+001  -0.12452E+001  -0.68087E+000
   0.11429E+001  -0.48143E+000  -0.48051E+001  -0.13879E+001  -0.48777E+000
   0.11545E+001  -0.61757E+000  -0.47178E+001  -0.15169E+001  -0.26825E+000
   0.11662E+001  -0.75702E+000  -0.45663E+001  -0.16271E+001  -0.39694E-001
   0.11778E+001  -0.87803E+000  -0.43875E+001  -0.17190E+001   0.17517E+000
   0.11895E+001  -0.96922E+000  -0.42182E+001  -0.17931E+001   0.34418E+000
   0.12012E+001  -0.10381E+001  -0.40853E+001  -0.18462E+001   0.43036E+000
   0.12128E+001  -0.11111E+001  -0.39997E+001  -0.18731E+001   0.40344E+000
   0.12245E+001  -0.12221E+001  -0.39564E+001  -0.18726E+001   0.25124E+000
   0.12362E+001  -0.13975E+001  -0.39421E+001  -0.18514E+001  -0.14695E-001
   0.12478E+001  -0.16447E+001  -0.39434E+001  -0.18221E+001  -0.36060E+000
   0.12595E+001  -0.19504E+001  -0.39511E+001  -0.17981E+001  -0.73802E+000
   0.12711E+001  -0.22873E+001  -0.39574E+001  -0.17904E+001  -0.10959E+001
   0.12828E+001  -0.26230E+001  -0.39521E+001  -0.18083E+001  -0.13948E+001
   0.12945E+001  -0.29289E+001  -0.39222E+001  -0.18592E+001  -0.16183E+001
   0.13061E+001  -0.31866E+001  -0.38581E+001  -0.19492E+001  -0.17757E+001
   0.13178E+001  -0.33902E+001  -0.37622E+001  -0.20802E+001  -0.18945E+001
   0.13295E+001  -0.35448E+001  -0.36537E+001  -0.22467E+001  -0.20063E+001
   0.13411E+001  -0.36611E+001  -0.35656E+001  -0.24304E+001  -0.21376E+001
   0.13528E+001  -0.37497E+001  -0.35327E+001  -0.25999E+001  -0.23068E+001
   0.13644E+001  -0.38189E+001  -0.35792E+001  -0.27162E+001  -0.25252E+001
   0.13761E+001  -0.38738E+001  -0.37102E+001  -0.27443E+001  -0.27973E+001
   0.13878E+001  -0.39147E+001  -0.39149E+001  -0.26648E+001  -0.31218E+001
   0.13994E+001  -0.39367E+001  -0.41728E+001  -0.24821E+001  -0.34924E+001
   0.14111E+001  -0.39302E+001  -0.44563E+001  -0.22231E+001  -0.38990E+001
   0.14227E+001  -0.38866E+001  -0.47303E+001  -0.19283E+001  -0.43243E+001
   0.14344E+001  -0.38040E+001  -0.49535E+001  -0.16392E+001  -0.47418E+001
   0.14461E+001  -0.36879E+001  -0.50873E+001  -0.13885E+001  -0.51179E+001
   0.14577E+001  -0.35485E+001  -0.51082E+001  -0.11982E+001  -0.54218E+001
   0.14694E+001  -0.33976E+001  -0.50179E+001  -0.10817E+001  -0.56372E+001
   0.14811E+001  -0.32472E+001  -0.48410E+001  -0.10467E+001  -0.57692E+001
   0.14927E+001  -0.31080E+001  -0.46124E+001  -0.10946E+001  -0.58399E+001
   0.15044E+001  -0.29888E+001  -0.43595E+001  -0.12175E+001  -0.58772E+001
   0.15160E+001  -0.28957E+001  -0.40904E+001  -0.13950E+001  -0.59039E+001
   0.15277E+001  -0.28286E+001  -0.37941E+001  -0.15965E+001  -0.59332E+001
   0.15394E+001  -0.27789E+001  -0.34531E+001  -0.17892E+001  -0.59677E+001
   0.15510E+001  -0.27322E+001  -0.30592E+001  -0.19488E+001  -0.60006E+001
   0.15627E+001  -0.26779E+001  -0.26249E+001  -0.20692E+001  -0.60167E+001
   0.15744E+001  -0.26176E+001  -0.21844E+001  -0.21614E+001  -0.59968E+001
   0.15860E+001  -0.25651E+001  -0.17840E+001  -0.22432E+001  -0.59241E+001
   0.15977E+001  -0.25379E+001  -0.14666E+001  -0.23279E+001  -0.57909E+001
   0.16093E+001  -0.25476E+001  -0.12591E+001  -0.24177E+001  -0.56016E+001
   0.16210E+001  -0.25936E+001  -0.11666E+001  -0.25022E+001  -0.53709E+001
   0.16327E+001  -0.26611E+001  -0.11758E+001  -0.25611E+001  -0.51178E+001
   0.16443E+001  -0.27223E+001  -0.12620E+001  -0.25702E+001  -0.48596E+001
   0.16560E+001  -0.27459E+001  -0.13958E+001  -0.25132E+001  -0.46087E+001
   0.16676E+001  -0.27096E+001  -0.15474E+001  -0.23895E+001  -0.43766E+001
   0.16793E+001  -0.26108E+001  -0.16894E+001  -0.22156E+001  -0.41773E+001
   0.16910E+001  -0.24670E+001  -0.17993E+001  -0.20173E+001  -0.40263E+001
   0.17026E+001  -0.23062E+001  -0.18630E+001  -0.18201E+001  -0.39335E+001
   0.17143E+001  -0.21543E+001  -0.18800E+001  -0.16429E+001  -0.38962E+001
   0.17260E+001  -0.20263E+001  -0.18665E+001  -0.14963E+001  -0.38972E+001
   0.17376E+001  -0.19249E+001  -0.18515E+001  -0.13847E+001  -0.39113E+001
   0.17493E+001  -0.18454E+001  -0.18638E+001  -0.13087E+001  -0.39155E+001
   0.17609E+001  -0.17817E+001  -0.19172E+001  -0.12701E+001  -0.38981E+001
   0.17726E+001  -0.17305E+001  -0.20043E+001  -0.12750E+001  -0.38601E+001
   0.17843E+001  -0.16929E+001  -0.21039E+001  -0.13325E+001  -0.38116E+001
   0.17959E+001  -0.16733E+001  -0.21968E+001  -0.14474E+001  -0.37632E+001
   0.18076E+001  -0.16785E+001  -0.22759E+001  -0.16113E+001  -0.37219E+001
   0.18193E+001  -0.17158E+001  -0.23455E+001  -0.18010E+001  -0.36896E+001
   0.18309E+001  -0.17919E+001  -0.24100E+001  -0.19824E+001  -0.36635E+001
   0.18426E+001  -0.19092E+001  -0.24626E+001  -0.21186E+001  -0.36338E+001
   0.18542E+001  -0.20608E+001  -0.24815E+001  -0.21808E+001  -0.35832E+001
   0.18659E+001  -0.22270E+001  -0.24341E+001  -0.21596E+001  -0.34909E+001
   0.18776E+001  -0.23792E+001  -0.22864E+001  -0.20694E+001  -0.33409E+001
   0.18892E+001  -0.24905E+001  -0.20166E+001  -0.19415E+001  -0.31283E+001
   0.19009E+001  -0.25457E+001  -0.16281E+001  -0.18065E+001  -0.28619E+001
   0.19125E+001  -0.25469E+001  -0.11564E+001  -0.16825E+001  -0.25641E+001
   0.19242E+001  -0.25089E+001  -0.66446E+000  -0.15735E+001  -0.22676E+001
   0.19359E+001  -0.24504E+001  -0.22527E+000  -0.14778E+001  -0.20072E+001
   0.19475E+001  -0.23841E+001   0.10038E+000  -0.13962E+001  -0.18099E+001
   0.19592E+001  -0.23143E+001   0.28062E+000  -0.13377E+001  -0.16883E+001
   0.19709E+001  -0.22403E+001   0.31672E+000  -0.13188E+001  -0.16401E+001
   0.19825E+001  -0.21637E+001   0.23605E+000  -0.13600E+001  -0.16544E+001
   0.19942E+001  -0.20925E+001   0.79997E-001  -0.14790E+001  -0.17188E+001
   0.20058E+001  -0.20372E+001  -0.10726E+000  -0.16854E+001  -0.18224E+001
   0.20175E+001  -0.20042E+001  -0.28595E+000  -0.19769E+001  -0.19541E+001
   0.20292E+001  -0.19910E+001  -0.42491E+000  -0.23389E+001  -0.20963E+001
   0.20408E+001  -0.19875E+001  -0.50424E+000  -0.27458E+001  -0.22238E+001
   0.20525E+001  -0.19812E+001  -0.51665E+000  -0.31655E+001  -0.23071E+001
   0.20642E+001  -0.19637E+001  -0.46649E+000  -0.35657E+001  -0.23219E+001
   0.20758E+001  -0.19336E+001  -0.36600E+000  -0.39195E+001  -0.22581E+001
   0.20875E+001  -0.18964E+001  -0.23038E+000  -0.42099E+001  -0.21253E+001
   0.20991E+001  -0.18591E+001  -0.74304E-001  -0.44313E+001  -0.19489E+001
   0.21108E+001  -0.18241E+001   0.88547E-001  -0.45914E+001  -0.17607E+001
   0.21225E+001  -0.17851E+001   0.24439E+000  -0.47084E+001  -0.15899E+001
   0.21341E+001  -0.17267E+001   0.37885E+000  -0.48029E+001  -0.14566E+001
   0.21458E+001  -0.16295E+001   0.47767E+000  -0.48879E+001  -0.13683E+001
   0.21574E+001  -0.14792E+001   0.52797E+000  -0.49641E+001  -0.13191E+001
   0.21691E+001  -0.12750E+001   0.51999E+000  -0.50203E+001  -0.12923E+001
   0.21808E+001  -0.10354E+001   0.44939E+000  -0.50387E+001  -0.12672E+001
   0.21924E+001  -0.79525E+000   0.31905E+000  -0.50016E+001  -0.12261E+001
   0.22041E+001  -0.59744E+000   0.13852E+000  -0.48963E+001  -0.11585E+001
   0.22158E+001  -0.48070E+000  -0.78692E-001  -0.47175E+001  -0.10669E+001
   0.22274E+001  -0.46874E+000  -0.31828E+000  -0.44673E+001  -0.97007E+000
   0.22391E+001  -0.56270E+000  -0.56732E+000  -0.41545E+001  -0.90017E+000
   0.22507E+001  -0.73944E+000  -0.81493E+000  -0.37939E+001  -0.88794E+000
   0.22624E+001  -0.95746E+000  -0.10517E+001  -0.34065E+001  -0.94482E+000
   0.22741E+001  -0.11687E+001  -0.12680E+001  -0.30193E+001  -0.10555E+001
   0.22857E+001  -0.13319E+001  -0.14533E+001  -0.26604E+001  -0.11872E+001
   0.22974E+001  -0.14213E+001  -0.15952E+001  -0.23513E+001  -0.13081E+001
   0.23090E+001  -0.14292E+001  -0.16827E+001  -0.20989E+001  -0.14016E+001
   0.23207E+001  -0.13632E+001  -0.17098E+001  -0.18933E+001  -0.14699E+001
   0.23324E+001  -0.12406E+001  -0.16804E+001  -0.17138E+001  -0.15263E+001
   0.23440E+001  -0.10844E+001  -0.16089E+001  -0.15379E+001  -0.15872E+001
   0.23557E+001  -0.91952E+000  -0.15200E+001  -0.13492E+001  -0.16687E+001
   0.23674E+001  -0.76973E+000  -0.14431E+001  -0.11385E+001  -0.17869E+001
   0.23790E+001  -0.65577E+000  -0.14070E+001  -0.90104E+000  -0.19545E+001
   0.23907E+001  -0.59441E+000  -0.14301E+001  -0.63520E+000  -0.21740E+001
   0.24023E+001  -0.59723E+000  -0.15126E+001  -0.34322E+000  -0.24336E+001
   0.24140E+001  -0.66575E+000  -0.16336E+001  -0.32833E-001  -0.27113E+001
   0.24257E+001  -0.78506E+000  -0.17585E+001   0.28260E+000  -0.29831E+001
   0.24373E+001  -0.92370E+000  -0.18543E+001   0.58488E+000  -0.32290E+001
   0.24490E+001  -0.10439E+001  -0.19031E+001   0.85291E+000  -0.34315E+001
   0.24607E+001  -0.11161E+001  -0.19054E+001   0.10669E+001  -0.35726E+001
   0.24723E+001  -0.11264E+001  -0.18704E+001   0.12134E+001  -0.36351E+001
   0.24840E+001  -0.10748E+001  -0.18054E+001   0.12886E+001  -0.36090E+001
   0.24956E+001  -0.97040E+000  -0.17127E+001   0.12975E+001  -0.35002E+001
   0.25073E+001  -0.83017E+000  -0.15951E+001   0.12514E+001  -0.33297E+001
   0.25190E+001  -0.68144E+000  -0.14643E+001   0.11636E+001  -0.31251E+001
   0.25306E+001  -0.56063E+000  -0.13420E+001   0.10463E+001  -0.29101E+001
   0.25423E+001  -0.50424E+000  -0.12548E+001   0.90786E+000  -0.26993E+001
   0.25539E+001  -0.53697E+000  -0.12238E+001   0.75341E+000  -0.25028E+001
   0.25656E+001  -0.66578E+000  -0.12559E+001   0.58664E+000  -0.23319E+001
   0.25773E+001  -0.88317E+000  -0.13403E+001   0.41158E+000  -0.22012E+001
   0.25889E+001  -0.11755E+001  -0.14544E+001   0.23260E+000  -0.21235E+001
   0.26006E+001  -0.15287E+001  -0.15745E+001   0.51374E-001  -0.21025E+001
   0.26123E+001  -0.19274E+001  -0.16868E+001  -0.13744E+000  -0.21301E+001
   0.26239E+001  -0.23521E+001  -0.17888E+001  -0.34677E+000  -0.21901E+001
   0.26356E+001  -0.27782E+001  -0.18834E+001  -0.59037E+000  -0.22670E+001
   0.26472E+001  -0.31816E+001  -0.19712E+001  -0.87088E+000  -0.23518E+001
   0.26589E+001  -0.35447E+001  -0.20482E+001  -0.11703E+001  -0.24420E+001
   0.26706E+001  -0.38620E+001  -0.21058E+001  -0.14508E+001  -0.25348E+001
   0.26822E+001  -0.41387E+001  -0.21330E+001  -0.16665E+001  -0.26240E+001
   0.26939E+001  -0.43831E+001  -0.21201E+001  -0.17806E+001  -0.27020E+001
   0.27056E+001  -0.45975E+001  -0.20644E+001  -0.17774E+001  -0.27647E+001
   0.27172E+001  -0.47739E+001  -0.19746E+001  -0.16662E+001  -0.28119E+001
   0.27289E+001  -0.49005E+001  -0.18682E+001  -0.14770E+001  -0.28452E+001
   0.27405E+001  -0.49706E+001  -0.17640E+001  -0.12498E+001  -0.28668E+001
   0.27522E+001  -0.49890E+001  -0.16760E+001  -0.10220E+001  -0.28803E+001
   0.27639E+001  -0.49681E+001  -0.16122E+001  -0.82049E+000  -0.28924E+001
   0.27755E+001  -0.49208E+001  -0.15760E+001  -0.65894E+000  -0.29112E+001
   0.27872E+001  -0.48530E+001  -0.15683E+001  -0.53767E+000  -0.29430E+001
   0.27988E+001  -0.47637E+001  -0.15901E+001  -0.44340E+000  -0.29896E+001
   0.28105E+001  -0.46498E+001  -0.16453E+001  -0.35100E+000  -0.30463E+001
   0.28222E+001  -0.45108E+001  -0.17406E+001  -0.23105E+000  -0.31021E+001
   0.28338E+001  -0.43492E+001  -0.18819E+001  -0.62029E-001  -0.31415E+001
   0.28455E+001  -0.41695E+001  -0.20704E+001   0.15816E+000  -0.31509E+001
   0.28572E+001  -0.39806E+001  -0.22995E+001   0.40772E+000  -0.31257E+001
   0.28688E+001  -0.37977E+001  -0.25527E+001   0.64695E+000  -0.30731E+001
   0.28805E+001  -0.36383E+001  -0.28013E+001   0.83331E+000  -0.30064E+001
   0.28921E+001  -0.35130E+001  -0.30052E+001   0.93914E+000  -0.29367E+001
   0.29038E+001  -0.34195E+001  -0.31215E+001   0.96260E+000  -0.28660E+001
   0.29155E+001  -0.33447E+001  -0.31187E+001   0.92399E+000  -0.27846E+001
   0.29271E+001  -0.32734E+001  -0.29911E+001   0.85028E+000  -0.26727E+001
   0.29388E+001  -0.31962E+001  -0.27633E+001   0.75961E+000  -0.25080E+001
   0.29505E+001  -0.31132E+001  -0.24822E+001   0.65467E+000  -0.22781E+001
   0.29621E+001  -0.30314E+001  -0.21998E+001   0.52384E+000  -0.19911E+001
   0.29738E+001  -0.29583E+001  -0.19565E+001   0.34610E+000  -0.16756E+001
   0.29854E+001  -0.28929E+001  -0.17718E+001   0.99362E-001  -0.13683E+001
   0.29971E+001  -0.28225E+001  -0.16446E+001  -0.22811E+000  -0.11014E+001
   0.30088E+001  -0.27262E+001  -0.15599E+001  -0.62840E+000  -0.89629E+000
   0.30204E+001  -0.25873E+001  -0.14962E+001  -0.10728E+001  -0.76578E+000
   0.30321E+001  -0.24051E+001  -0.14308E+001  -0.15196E+001  -0.71748E+000
   0.30437E+001  -0.21991E+001  -0.13440E+001  -0.19256E+001  -0.75355E+000
   0.30554E+001  -0.20014E+001  -0.12231E+001  -0.22556E+001  -0.86650E+000
   0.30671E+001  -0.18440E+001  -0.10673E+001  -0.24870E+001  -0.10359E+001
   0.30787E+001  -0.17460E+001  -0.88976E+000  -0.26117E+001  -0.12314E+001
   0.30904E+001  -0.17085E+001  -0.71588E+000  -0.26362E+001  -0.14219E+001
   0.31021E+001  -0.17180E+001  -0.57655E+000  -0.25788E+001  -0.15841E+001
   0.31137E+001  -0.17552E+001  -0.49852E+000  -0.24611E+001  -0.17047E+001
   0.31254E+001  -0.18020E+001  -0.49473E+000  -0.22995E+001  -0.17797E+001
   0.31370E+001  -0.18439E+001  -0.55883E+000  -0.21009E+001  -0.18138E+001
   0.31487E+001  -0.18693E+001  -0.66680E+000  -0.18644E+001  -0.18199E+001
   0.31604E+001  -0.18707E+001  -0.78475E+000  -0.15860E+001  -0.18155E+001
   0.31720E+001  -0.18466E+001  -0.87902E+000  -0.12616E+001  -0.18147E+001
   0.31837E+001  -0.18001E+001  -0.92475E+000  -0.88846E+000  -0.18213E+001
   0.31954E+001  -0.17355E+001  -0.91087E+000  -0.46672E+000  -0.18264E+001
   0.32070E+001  -0.16571E+001  -0.84084E+000  -0.34458E-002  -0.18140E+001
   0.32187E+001  -0.15694E+001  -0.72972E+000   0.48095E+000  -0.17684E+001
   0.32303E+001  -0.14788E+001  -0.59973E+000   0.94957E+000  -0.16802E+001
   0.32420E+001  -0.13938E+001  -0.47644E+000   0.13538E+001  -0.15492E+001
   0.32537E+001  -0.13238E+001  -0.38556E+000   0.16454E+001  -0.13831E+001
   0.32653E+001  -0.12753E+001  -0.34799E+000   0.17904E+001  -0.11939E+001
   0.32770E+001  -0.12470E+001  -0.37337E+000   0.17789E+001  -0.99456E+000
   0.32886E+001  -0.12262E+001  -0.45569E+000   0.16279E+001  -0.79784E+000
   0.33003E+001  -0.11907E+001  -0.57424E+000   0.13764E+001  -0.61922E+000
   0.33120E+001  -0.11150E+001  -0.69858E+000   0.10730E+001  -0.47965E+000
   0.33236E+001  -0.98003E+000  -0.79568E+000   0.76148E+000  -0.40482E+000
   0.33353E+001  -0.78358E+000  -0.83882E+000   0.46877E+000  -0.41800E+000
   0.33470E+001  -0.54537E+000  -0.81708E+000   0.20109E+000  -0.52968E+000
   0.33586E+001  -0.30323E+000  -0.74053E+000  -0.49253E-001  -0.73055E+000
   0.33703E+001  -0.10149E+000  -0.63702E+000  -0.29189E+000  -0.99234E+000
   0.33819E+001   0.22691E-001  -0.54238E+000  -0.52941E+000  -0.12766E+001
   0.33936E+001   0.49875E-001  -0.48902E+000  -0.75480E+000  -0.15483E+001
   0.34053E+001  -0.16978E-001  -0.49703E+000  -0.95378E+000  -0.17886E+001
   0.34169E+001  -0.15557E+000  -0.57049E+000  -0.11111E+001  -0.19979E+001
   0.34286E+001  -0.33479E+000  -0.69875E+000  -0.12189E+001  -0.21872E+001
   0.34403E+001  -0.52805E+000  -0.86018E+000  -0.12819E+001  -0.23635E+001
   0.34519E+001  -0.72152E+000  -0.10264E+001  -0.13156E+001  -0.25222E+001
   0.34636E+001  -0.91259E+000  -0.11674E+001  -0.13382E+001  -0.26524E+001
   0.34752E+001  -0.11021E+001  -0.12587E+001  -0.13643E+001  -0.27481E+001
   0.34869E+001  -0.12887E+001  -0.12896E+001  -0.14041E+001  -0.28160E+001
   0.34986E+001  -0.14699E+001  -0.12704E+001  -0.14671E+001  -0.28752E+001
   0.35102E+001  -0.16464E+001  -0.12305E+001  -0.15636E+001  -0.29494E+001
   0.35219E+001  -0.18239E+001  -0.12080E+001  -0.17006E+001  -0.30557E+001
   0.35335E+001  -0.20085E+001  -0.12320E+001  -0.18761E+001  -0.31976E+001
   0.35452E+001  -0.22010E+001  -0.13098E+001  -0.20769E+001  -0.33639E+001
   0.35569E+001  -0.23936E+001  -0.14240E+001  -0.22830E+001  -0.35350E+001
   0.35685E+001  -0.25735E+001  -0.15408E+001  -0.24737E+001  -0.36900E+001
   0.35802E+001  -0.27283E+001  -0.16253E+001  -0.26294E+001  -0.38105E+001
   0.35919E+001  -0.28491E+001  -0.16556E+001  -0.27302E+001  -0.38795E+001
   0.36035E+001  -0.29301E+001  -0.16307E+001  -0.27562E+001  -0.38801E+001
   0.36152E+001  -0.29657E+001  -0.15702E+001  -0.26929E+001  -0.37963E+001
   0.36268E+001  -0.29507E+001  -0.15033E+001  -0.25374E+001  -0.36190E+001
   0.36385E+001  -0.28831E+001  -0.14547E+001  -0.23024E+001  -0.33515E+001
   0.36502E+001  -0.27692E+001  -0.14349E+001  -0.20120E+001  -0.30094E+001
