     # position        density    temperature             vx             vy             vz
   0.85500E+001   0.79114E-001   0.82708E+000  -0.73050E-003   0.11061E-002  -0.37335E-004
   0.86500E+001   0.47503E-001   0.82656E+000  -0.41234E-003   0.13302E-002  -0.54150E-004
   0.87500E+001   0.29802E-001   0.82724E+000  -0.12089E-002   0.11614E-002  -0.22880E-004
   0.88500E+001   0.21788E-001   0.82734E+000  -0.50350E-003   0.14316E-002   0.73539E-004
   0.89500E+001   0.18767E-001   0.82642E+000  -0.56839E-003   0.12604E-002   0.60526E-004
   0.90500E+001   0.18981E-001   0.82665E+000  -0.17749E-002   0.18090E-002  -0.85182E-004
   0.91500E+001   0.22573E-001   0.82665E+000   0.52280E-004   0.15256E-002   0.21936E-004
   0.92500E+001   0.31510E-001   0.82696E+000  -0.10151E-002   0.17403E-002  -0.31086E-004
   0.93500E+001   0.45715E-001   0.82777E+000  -0.82671E-003   0.15717E-002  -0.25060E-005
   0.94500E+001   0.55142E-001   0.82694E+000  -0.35337E-003   0.68471E-003   0.14605E-004
   0.95500E+001   0.52183E-001   0.82665E+000  -0.10169E-002   0.35492E-003   0.72352E-004
   0.96500E+001   0.42924E-001   0.82691E+000  -0.10440E-002   0.10091E-002  -0.14923E-003
   0.97500E+001   0.34733E-001   0.82685E+000  -0.85456E-003   0.15202E-002   0.59799E-004
   0.98500E+001   0.29857E-001   0.82660E+000   0.18756E-003   0.52510E-003  -0.11358E-003
   0.99500E+001   0.28179E-001   0.82694E+000  -0.14609E-003   0.60774E-004   0.96905E-004
   0.10050E+002   0.29356E-001   0.82721E+000   0.65165E-003   0.19957E-002   0.13743E-003
   0.10150E+002   0.33076E-001   0.82711E+000  -0.47658E-004   0.25018E-002  -0.13599E-003
   0.10250E+002   0.38548E-001   0.82781E+000  -0.12800E-002   0.10697E-002   0.60611E-004
   0.10350E+002   0.43389E-001   0.82750E+000  -0.36519E-003   0.10500E-002   0.70590E-004
   0.10450E+002   0.45044E-001   0.82676E+000   0.10815E-003   0.15087E-002  -0.97416E-004
   0.10550E+002   0.43042E-001   0.82725E+000  -0.73339E-003   0.86725E-003  -0.18251E-004
   0.10650E+002   0.39332E-001   0.82750E+000  -0.14660E-002   0.56746E-003   0.10485E-003
   0.10750E+002   0.35857E-001   0.82724E+000  -0.12476E-003   0.23016E-003  -0.89583E-004
   0.10850E+002   0.33734E-001   0.82703E+000  -0.52415E-003   0.20671E-002  -0.55830E-004
   0.10950E+002   0.33322E-001   0.82750E+000   0.36495E-004   0.17925E-002   0.41977E-004
   0.11050E+002   0.34529E-001   0.82715E+000  -0.57298E-003   0.11376E-002   0.56214E-004
   0.11150E+002   0.36782E-001   0.82730E+000  -0.11140E-002   0.57997E-003   0.15112E-004
   0.11250E+002   0.39232E-001   0.82710E+000  -0.11655E-003   0.13871E-002   0.10334E-004
   0.11350E+002   0.40839E-001   0.82670E+000   0.16522E-003   0.98778E-003  -0.42594E-005
   0.11450E+002   0.40843E-001   0.82745E+000  -0.14614E-003   0.11748E-002   0.59734E-004
   0.11550E+002   0.39630E-001   0.82722E+000   0.33267E-003  -0.70379E-004  -0.23374E-003
   0.11650E+002   0.37990E-001   0.82753E+000  -0.49244E-004  -0.92206E-003   0.19640E-003
   0.11750E+002   0.36597E-001   0.82742E+000  -0.11496E-002   0.66805E-004   0.61529E-004
   0.11850E+002   0.35831E-001   0.82749E+000   0.24769E-003   0.51608E-003  -0.50567E-004
   0.11950E+002   0.35883E-001   0.82759E+000   0.12943E-002   0.48205E-003  -0.83166E-005
   0.12050E+002   0.36657E-001   0.82755E+000  -0.49795E-003  -0.68045E-003  -0.70667E-004
   0.12150E+002   0.37757E-001   0.82749E+000   0.40345E-003  -0.33888E-003   0.28600E-004
   0.12250E+002   0.38804E-001   0.82762E+000  -0.11187E-002   0.40687E-003   0.23002E-004
   0.12350E+002   0.39267E-001   0.82763E+000  -0.15063E-002   0.42377E-003   0.90771E-004
   0.12450E+002   0.39078E-001   0.82767E+000  -0.83321E-003  -0.56286E-003   0.88845E-004
   0.12550E+002   0.38401E-001   0.82834E+000   0.82564E-004   0.53126E-003  -0.16469E-003
   0.12650E+002   0.37677E-001   0.82716E+000  -0.77396E-003   0.36837E-003   0.62946E-004
   0.12750E+002   0.37071E-001   0.82731E+000  -0.60913E-003   0.70304E-003   0.57191E-004
   0.12850E+002   0.36893E-001   0.82663E+000  -0.89861E-003   0.97498E-003  -0.12546E-003
   0.12950E+002   0.37033E-001   0.82759E+000  -0.11468E-002  -0.37146E-003  -0.19188E-004
   0.13050E+002   0.37470E-001   0.82749E+000  -0.53771E-003   0.61538E-003  -0.38205E-004
   0.13150E+002   0.38020E-001   0.82755E+000  -0.67768E-003   0.17166E-003   0.83462E-004
   0.13250E+002   0.38375E-001   0.82708E+000  -0.50296E-003   0.58992E-003  -0.14054E-004
   0.13350E+002   0.38517E-001   0.82753E+000  -0.39636E-003   0.93493E-003   0.17597E-004
   0.13450E+002   0.38291E-001   0.82746E+000   0.69674E-003   0.80171E-003   0.11213E-003
   0.13550E+002   0.37974E-001   0.82756E+000  -0.64870E-003   0.68286E-003  -0.48985E-004
   0.13650E+002   0.37607E-001   0.82795E+000  -0.21666E-003   0.73911E-003   0.21797E-004
   0.13750E+002   0.37414E-001   0.82722E+000   0.27644E-004   0.13496E-002  -0.13326E-004
   0.13850E+002   0.37369E-001   0.82806E+000   0.16482E-003  -0.20427E-004  -0.58183E-004
   0.13950E+002   0.37511E-001   0.82706E+000  -0.30092E-003   0.89151E-003  -0.13671E-003
   0.14050E+002   0.37802E-001   0.82717E+000   0.63463E-003  -0.20814E-004   0.11631E-003
   0.14150E+002   0.37990E-001   0.82746E+000   0.60055E-004   0.47465E-003   0.18221E-004
   0.14250E+002   0.38106E-001   0.82690E+000   0.15903E-003   0.12166E-003   0.77094E-004
   0.14350E+002   0.38088E-001   0.82771E+000   0.47418E-003   0.83899E-003  -0.39817E-004
   0.14450E+002   0.37966E-001   0.82746E+000   0.16062E-002   0.90639E-003  -0.16536E-003
   0.14550E+002   0.37864E-001   0.82776E+000   0.71352E-003   0.17496E-003   0.11683E-003
   0.14650E+002   0.37684E-001   0.82805E+000  -0.34218E-004   0.59400E-003   0.93490E-004
   0.14750E+002   0.37659E-001   0.82733E+000  -0.69961E-003   0.37022E-003  -0.10508E-003
   0.14850E+002   0.37626E-001   0.82745E+000  -0.52068E-003   0.23364E-003   0.15377E-003
   0.14950E+002   0.37746E-001   0.82714E+000   0.24171E-003   0.32148E-003   0.13707E-003
   0.15050E+002   0.37878E-001   0.82720E+000   0.53930E-003   0.13953E-002  -0.12535E-003
   0.15150E+002   0.37939E-001   0.82770E+000   0.98229E-003   0.11624E-002  -0.10458E-003
   0.15250E+002   0.37968E-001   0.82714E+000   0.94619E-003   0.42707E-004   0.10720E-003
   0.15350E+002   0.37907E-001   0.82720E+000   0.55649E-003   0.45118E-003  -0.16562E-003
   0.15450E+002   0.37849E-001   0.82699E+000   0.13131E-002   0.23481E-003   0.19812E-003
   0.15550E+002   0.37745E-001   0.82732E+000   0.72943E-003  -0.13198E-003  -0.43312E-005
   0.15650E+002   0.37711E-001   0.82774E+000   0.74037E-003   0.13814E-002  -0.13922E-003
   0.15750E+002   0.37764E-001   0.82754E+000  -0.18173E-003   0.68175E-003   0.47710E-004
   0.15850E+002   0.37789E-001   0.82767E+000   0.58047E-003   0.85692E-003   0.89809E-004
   0.15950E+002   0.37829E-001   0.82774E+000   0.10168E-002   0.73215E-003   0.97921E-005
   0.16050E+002   0.37885E-001   0.82772E+000   0.10286E-002   0.59795E-003  -0.56719E-004
   0.16150E+002   0.37911E-001   0.82783E+000   0.37921E-003   0.84463E-003  -0.28514E-004
   0.16250E+002   0.37876E-001   0.82709E+000   0.58157E-003   0.13487E-002   0.12567E-004
   0.16350E+002   0.37835E-001   0.82728E+000   0.58742E-003   0.53634E-003   0.71608E-004
   0.16450E+002   0.37763E-001   0.82752E+000   0.48865E-003   0.40053E-003  -0.65695E-004
   0.16550E+002   0.37766E-001   0.82738E+000   0.11965E-002   0.12183E-002   0.27801E-004
   0.16650E+002   0.37785E-001   0.82770E+000   0.49377E-003   0.10513E-002   0.84216E-004
   0.16750E+002   0.37823E-001   0.82753E+000   0.70608E-003   0.55836E-003  -0.10341E-003
   0.16850E+002   0.37854E-001   0.82710E+000   0.41207E-003   0.13318E-002   0.13324E-003
   0.16950E+002   0.37843E-001   0.82784E+000   0.90065E-003   0.76596E-003  -0.15667E-003
   0.17050E+002   0.37861E-001   0.82737E+000   0.16927E-002   0.12338E-002   0.20154E-003
   0.17150E+002   0.37846E-001   0.82719E+000   0.13144E-002   0.98115E-003  -0.14851E-003
   0.17250E+002   0.37826E-001   0.82778E+000   0.25439E-003   0.19773E-002  -0.92595E-004
   0.17350E+002   0.37792E-001   0.82777E+000   0.13068E-002   0.10542E-002   0.62551E-004
   0.17450E+002   0.37762E-001   0.82817E+000   0.15367E-002   0.54077E-003  -0.36836E-004
   0.17550E+002   0.37747E-001   0.82708E+000   0.24884E-002  -0.82526E-004   0.49127E-004
   0.17650E+002   0.37814E-001   0.82708E+000   0.21172E-002   0.81253E-003   0.62715E-004
   0.17750E+002   0.37834E-001   0.82739E+000   0.15699E-002  -0.38821E-003  -0.14103E-003
   0.17850E+002   0.37817E-001   0.82796E+000   0.11484E-002   0.10081E-002   0.10509E-003
   0.17950E+002   0.37848E-001   0.82685E+000   0.74290E-003   0.68968E-003  -0.55857E-004
   0.18050E+002   0.37871E-001   0.82660E+000   0.10567E-002   0.25605E-003   0.18522E-003
   0.18150E+002   0.37837E-001   0.82700E+000   0.10016E-002   0.28733E-003   0.37581E-004
   0.18250E+002   0.37816E-001   0.82725E+000   0.96897E-003   0.56374E-003  -0.53482E-005
   0.18350E+002   0.37826E-001   0.82781E+000   0.63049E-003   0.99670E-004  -0.41544E-003
   0.18450E+002   0.37790E-001   0.82784E+000   0.57716E-003   0.11058E-002   0.31830E-003
   0.18550E+002   0.37771E-001   0.82777E+000   0.13572E-002   0.85397E-003   0.83183E-004
   0.18650E+002   0.37769E-001   0.82779E+000   0.11967E-002   0.10973E-002  -0.20677E-003
   0.18750E+002   0.37813E-001   0.82810E+000   0.12160E-002   0.40090E-003   0.22722E-003
   0.18850E+002   0.37872E-001   0.82783E+000   0.74349E-003   0.76312E-003   0.95059E-004
   0.18950E+002   0.37836E-001   0.82729E+000   0.82542E-003   0.11372E-002  -0.33898E-003
   0.19050E+002   0.37833E-001   0.82784E+000   0.94482E-003   0.98388E-003   0.12743E-003
   0.19150E+002   0.37814E-001   0.82802E+000   0.14059E-002   0.53853E-003  -0.60895E-004
   0.19250E+002   0.37825E-001   0.82812E+000   0.84487E-003   0.46756E-003  -0.18338E-004
   0.19350E+002   0.37813E-001   0.82767E+000   0.12473E-002   0.10680E-002   0.13169E-003
   0.19450E+002   0.37779E-001   0.82842E+000   0.12280E-002   0.10890E-002  -0.33304E-005
   0.19550E+002   0.37781E-001   0.82806E+000   0.52901E-003   0.16156E-003   0.41784E-004
   0.19650E+002   0.37786E-001   0.82834E+000   0.17194E-002   0.11171E-002   0.16430E-003
   0.19750E+002   0.37765E-001   0.82861E+000   0.10704E-002   0.15268E-002  -0.29429E-004
   0.19850E+002   0.37809E-001   0.82819E+000   0.26773E-003   0.25179E-002  -0.18307E-003
   0.19950E+002   0.37858E-001   0.82776E+000   0.62505E-003   0.91323E-003   0.75244E-004
   0.20050E+002   0.37898E-001   0.82746E+000   0.11660E-003   0.12704E-002  -0.15047E-003
   0.20150E+002   0.37871E-001   0.82756E+000   0.14150E-002   0.21084E-002   0.83464E-004
   0.20250E+002   0.37785E-001   0.82765E+000   0.33588E-003   0.21735E-002  -0.10708E-004
   0.20350E+002   0.37735E-001   0.82730E+000   0.86934E-003   0.20451E-002   0.32207E-004
   0.20450E+002   0.37727E-001   0.82810E+000   0.25758E-003   0.24815E-002  -0.37695E-005
   0.20550E+002   0.37789E-001   0.82764E+000   0.58627E-003   0.11857E-002  -0.36974E-004
   0.20650E+002   0.37783E-001   0.82746E+000  -0.53070E-003   0.18482E-002  -0.56661E-004
   0.20750E+002   0.37795E-001   0.82749E+000   0.44889E-003   0.11052E-002   0.20690E-003
   0.20850E+002   0.37838E-001   0.82732E+000  -0.16617E-003   0.14712E-002  -0.27428E-004
   0.20950E+002   0.37902E-001   0.82731E+000   0.74534E-003   0.14879E-002  -0.19862E-003
   0.21050E+002   0.37885E-001   0.82722E+000   0.50379E-003   0.97255E-003   0.46805E-004
   0.21150E+002   0.37810E-001   0.82725E+000   0.74576E-003   0.16519E-002   0.28820E-004
   0.21250E+002   0.37772E-001   0.82783E+000  -0.76501E-004   0.15051E-002   0.14030E-003
   0.21350E+002   0.37761E-001   0.82765E+000  -0.91539E-004   0.10372E-002  -0.13418E-003
   0.21450E+002   0.37771E-001   0.82785E+000   0.22376E-003   0.15864E-002   0.46523E-004
   0.21550E+002   0.37812E-001   0.82746E+000   0.13860E-002   0.16525E-002   0.14239E-003
   0.21650E+002   0.37824E-001   0.82782E+000   0.24913E-003   0.17677E-002  -0.18441E-003
   0.21750E+002   0.37852E-001   0.82797E+000   0.59692E-003   0.16702E-002   0.71247E-004
   0.21850E+002   0.37885E-001   0.82722E+000   0.61378E-003   0.15133E-002   0.11464E-003
   0.21950E+002   0.37865E-001   0.82799E+000   0.23507E-003   0.11107E-002  -0.59324E-004
   0.22050E+002   0.37814E-001   0.82791E+000  -0.15816E-004   0.19661E-002   0.21891E-004
   0.22150E+002   0.37799E-001   0.82800E+000   0.36781E-003   0.13910E-002  -0.98211E-004
   0.22250E+002   0.37792E-001   0.82739E+000   0.11825E-002   0.20276E-002  -0.75442E-004
   0.22350E+002   0.37754E-001   0.82768E+000   0.10883E-002   0.23561E-002   0.10932E-003
   0.22450E+002   0.37788E-001   0.82800E+000   0.16844E-002   0.19222E-002   0.96738E-004
   0.22550E+002   0.37851E-001   0.82689E+000   0.17270E-002   0.87191E-003  -0.12525E-003
   0.22650E+002   0.37874E-001   0.82772E+000   0.14137E-002   0.16613E-003   0.11749E-003
   0.22750E+002   0.37836E-001   0.82773E+000   0.79291E-003   0.80199E-003  -0.97748E-004
   0.22850E+002   0.37862E-001   0.82722E+000   0.14370E-002   0.13947E-002   0.12570E-003
   0.22950E+002   0.37824E-001   0.82695E+000   0.15037E-002   0.16457E-002  -0.11464E-003
   0.23050E+002   0.37800E-001   0.82752E+000   0.14212E-002   0.19604E-002   0.53026E-004
   0.23150E+002   0.37797E-001   0.82756E+000   0.71634E-003   0.16707E-002  -0.14425E-003
   0.23250E+002   0.37810E-001   0.82674E+000   0.60931E-003   0.91135E-003   0.22926E-003
   0.23350E+002   0.37844E-001   0.82739E+000   0.78802E-003   0.13620E-002   0.11672E-003
   0.23450E+002   0.37855E-001   0.82734E+000   0.21936E-002   0.10737E-002  -0.27597E-003
   0.23550E+002   0.37854E-001   0.82716E+000   0.54570E-003   0.10968E-002   0.85026E-004
   0.23650E+002   0.37792E-001   0.82770E+000   0.79497E-003   0.41865E-003  -0.54942E-004
   0.23750E+002   0.37785E-001   0.82719E+000   0.25523E-003   0.72548E-003   0.39336E-004
   0.23850E+002   0.37818E-001   0.82757E+000   0.67956E-003   0.11205E-002   0.33822E-004
   0.23950E+002   0.37834E-001   0.82781E+000   0.14498E-002   0.12297E-002   0.12749E-003
   0.24050E+002   0.37893E-001   0.82796E+000   0.12997E-002   0.10411E-002  -0.15142E-003
   0.24150E+002   0.37870E-001   0.82703E+000   0.16055E-002   0.80753E-004  -0.30948E-004
   0.24250E+002   0.37832E-001   0.82733E+000   0.20606E-002   0.28652E-003   0.74294E-004
   0.24350E+002   0.37818E-001   0.82736E+000   0.10080E-002   0.84905E-003   0.14946E-003
   0.24450E+002   0.37799E-001   0.82762E+000   0.11571E-002   0.71824E-003  -0.66066E-004
   0.24550E+002   0.37763E-001   0.82742E+000   0.15393E-002   0.49967E-004  -0.12657E-003
   0.24650E+002   0.37789E-001   0.82681E+000   0.11356E-002   0.17902E-002   0.16946E-004
   0.24750E+002   0.37795E-001   0.82715E+000   0.54907E-003   0.10984E-002   0.10823E-003
   0.24850E+002   0.37868E-001   0.82762E+000   0.11474E-002   0.24197E-003   0.20909E-004
   0.24950E+002   0.37846E-001   0.82804E+000   0.10178E-002   0.15472E-003  -0.58173E-004
   0.25050E+002   0.37901E-001   0.82786E+000   0.65495E-003   0.77014E-003  -0.97863E-005
   0.25150E+002   0.37872E-001   0.82751E+000   0.59055E-003   0.12320E-002  -0.54125E-004
   0.25250E+002   0.37844E-001   0.82710E+000   0.10504E-002   0.85687E-003   0.14335E-003
   0.25350E+002   0.37769E-001   0.82766E+000   0.73092E-003   0.69319E-003  -0.50166E-004
   0.25450E+002   0.37786E-001   0.82711E+000   0.14716E-002   0.19182E-002   0.58235E-004
   0.25550E+002   0.37738E-001   0.82764E+000   0.10074E-002   0.11656E-002  -0.12939E-004
   0.25650E+002   0.37753E-001   0.82815E+000   0.18163E-002  -0.29728E-003   0.10643E-003
   0.25750E+002   0.37790E-001   0.82744E+000   0.16659E-002   0.69953E-003  -0.96814E-004
   0.25850E+002   0.37872E-001   0.82749E+000   0.11278E-002   0.38686E-003  -0.10442E-003
   0.25950E+002   0.37930E-001   0.82794E+000   0.18276E-002   0.84506E-003   0.12835E-003
   0.26050E+002   0.37932E-001   0.82785E+000   0.19745E-002   0.21804E-003   0.68549E-004
   0.26150E+002   0.37957E-001   0.82694E+000   0.19820E-002   0.10812E-002  -0.13073E-003
   0.26250E+002   0.37877E-001   0.82744E+000   0.13779E-002   0.17138E-002   0.54268E-004
   0.26350E+002   0.37704E-001   0.82822E+000   0.87605E-003   0.11540E-002   0.36984E-004
   0.26450E+002   0.37615E-001   0.82867E+000   0.11107E-002   0.21266E-003   0.57863E-004
   0.26550E+002   0.37636E-001   0.82764E+000   0.20155E-002   0.19147E-003  -0.14999E-003
   0.26650E+002   0.37688E-001   0.82753E+000   0.18446E-002  -0.17215E-003   0.50395E-004
   0.26750E+002   0.37763E-001   0.82779E+000   0.12058E-002   0.52734E-004   0.22412E-004
   0.26850E+002   0.37983E-001   0.82716E+000   0.11638E-002   0.74118E-003  -0.30953E-004
   0.26950E+002   0.38114E-001   0.82767E+000   0.13241E-002   0.40982E-003  -0.82305E-004
   0.27050E+002   0.38093E-001   0.82812E+000   0.61840E-003   0.47856E-003   0.13876E-003
   0.27150E+002   0.37950E-001   0.82787E+000   0.12112E-002   0.84422E-003   0.78749E-004
   0.27250E+002   0.37764E-001   0.82731E+000   0.11260E-002   0.18483E-003  -0.12712E-004
   0.27350E+002   0.37577E-001   0.82771E+000   0.16105E-002  -0.18219E-003   0.49057E-004
   0.27450E+002   0.37396E-001   0.82805E+000   0.19198E-002  -0.21934E-003  -0.10053E-003
   0.27550E+002   0.37392E-001   0.82762E+000   0.49418E-003  -0.35056E-003  -0.55603E-004
   0.27650E+002   0.37579E-001   0.82807E+000  -0.32558E-003  -0.29604E-003   0.12534E-003
   0.27750E+002   0.37890E-001   0.82792E+000   0.12265E-003   0.89000E-004  -0.98562E-004
   0.27850E+002   0.38230E-001   0.82790E+000   0.84896E-003  -0.87007E-004   0.16664E-004
   0.27950E+002   0.38427E-001   0.82814E+000  -0.29019E-004   0.49469E-003   0.38141E-004
   0.28050E+002   0.38447E-001   0.82804E+000  -0.90179E-004  -0.72845E-004  -0.82504E-004
